Bx,By,Bz
9.166262715701673613e+00,-8.003382119908934555e+00,-6.088755048535303871e+01
9.180636339315471517e+00,-7.972213285430412633e+00,-6.091351452153014634e+01
9.195112823404532065e+00,-7.941023619692705537e+00,-6.093931593900211396e+01
9.209692056374658264e+00,-7.909813642068367123e+00,-6.096495445772492161e+01
9.224373923482941606e+00,-7.878583871946007733e+00,-6.099042980051473251e+01
9.239158306199383830e+00,-7.847334832442588670e+00,-6.101574168923792740e+01
9.254045083709065977e+00,-7.816067041668954829e+00,-6.104088985377355669e+01
9.269034131204628935e+00,-7.784781022665228534e+00,-6.106587402181870061e+01
9.284125321403267961e+00,-7.753477294658399188e+00,-6.109069392780384078e+01
9.299318523914180901e+00,-7.722156376772276509e+00,-6.111534930906854868e+01
9.314613604578150685e+00,-7.690818791751411254e+00,-6.113983990212820174e+01
9.330010427026246944e+00,-7.659465057198373117e+00,-6.116416545145574446e+01
9.345508850909610032e+00,-7.628095695541542653e+00,-6.118832569949211120e+01
9.361108733473830767e+00,-7.596711225264156653e+00,-6.121232039538077174e+01
9.376809928903387714e+00,-7.565312164626516456e+00,-6.123614929121927730e+01
9.392612287638607782e+00,-7.533899035401780075e+00,-6.125981213840392314e+01
9.408515657990880854e+00,-7.502472354086034301e+00,-6.128330869622873678e+01
9.424519884310861073e+00,-7.471032641896292681e+00,-6.130663872210237031e+01
9.440624808618116148e+00,-7.439580415974604399e+00,-6.132980198010034201e+01
9.456830269923269583e+00,-7.408116193121633053e+00,-6.135279823729331383e+01
9.473136103523474461e+00,-7.376640493541849253e+00,-6.137562726016911796e+01
9.489542142672011238e+00,-7.345153832030704599e+00,-6.139828882304859548e+01
9.506048216686208363e+00,-7.313656727999723550e+00,-6.142078269850980377e+01
9.522654152632387792e+00,-7.282149696656502691e+00,-6.144310866575797547e+01
9.539359774625877364e+00,-7.250633252749146607e+00,-6.146526650703065542e+01
9.556164903104384933e+00,-7.219107914320765929e+00,-6.148725600409653680e+01
9.573069356552508680e+00,-7.187574193875086337e+00,-6.150907694648903146e+01
9.590072949549732328e+00,-7.156032608425479502e+00,-6.153072912213771417e+01
9.607175494509045066e+00,-7.124483670655971324e+00,-6.155221232555437894e+01
9.624376800955449340e+00,-7.092927892674183887e+00,-6.157352635431543320e+01
9.641676674778160816e+00,-7.061365789773539348e+00,-6.159467100563907849e+01
9.659074920007856946e+00,-7.029797871581436652e+00,-6.161564608443428881e+01
9.676571336806764734e+00,-6.998224652129108492e+00,-6.163645139414073526e+01
9.694165723260104173e+00,-6.966646640994065720e+00,-6.165708674473113859e+01
9.711857874633196275e+00,-6.935064347061653756e+00,-6.167755194927135420e+01
9.729647582603009326e+00,-6.903478282294775781e+00,-6.169784682057510139e+01
9.747534637087564846e+00,-6.871888952865214506e+00,-6.171797117906854879e+01
9.765518824178696988e+00,-6.840296869242163069e+00,-6.173792484383976387e+01
9.783599927984919731e+00,-6.808702537320550086e+00,-6.175770764045520167e+01
9.801777729867822586e+00,-6.777106462189302682e+00,-6.177731939759812008e+01
9.820052007653483628e+00,-6.745509151906388112e+00,-6.179675994380178139e+01
9.838422537511975818e+00,-6.713911108618328072e+00,-6.181602911512828058e+01
9.856889091835174810e+00,-6.682312838663120758e+00,-6.183512674642761198e+01
9.875451441129637686e+00,-6.650714843686040822e+00,-6.185405267896992854e+01
9.894109353233018211e+00,-6.619117624414037948e+00,-6.187280675716146305e+01
9.912862592505254256e+00,-6.587521684435756697e+00,-6.189138882535578290e+01
9.931710921758014621e+00,-6.555927521310291439e+00,-6.190979873534736555e+01
9.950654100077876762e+00,-6.524335636682487838e+00,-6.192803633784109962e+01
9.969691884768113965e+00,-6.492746527389745559e+00,-6.194610148989802667e+01
9.988824030545151444e+00,-6.461160689241409294e+00,-6.196399405172978447e+01
1.000805028871078406e+01,-6.429578620801797761e+00,-6.198171388358847622e+01
1.002737040912942312e+01,-6.398000814492331934e+00,-6.199926085307379253e+01
1.004678413799831560e+01,-6.366427766715533565e+00,-6.201663482681352235e+01
1.006629121983760911e+01,-6.334859968954517306e+00,-6.203383567772330309e+01
1.008589139666722723e+01,-6.303297911556398070e+00,-6.205086328187948652e+01
1.010558440716011397e+01,-6.271742087518154207e+00,-6.206771751548725291e+01
1.012536998837744129e+01,-6.240192984852455105e+00,-6.208439826099624526e+01
1.014524787493383506e+01,-6.208651090372503845e+00,-6.210090540402043757e+01
1.016521779813987081e+01,-6.177116893479131399e+00,-6.211723883035367777e+01
1.018527948805382444e+01,-6.145590877255710183e+00,-6.213339843297855225e+01
1.020543267117012576e+01,-6.114073528600795449e+00,-6.214938410408506542e+01
1.022567707248266089e+01,-6.082565329323160519e+00,-6.216519574203101683e+01
1.024601241463146017e+01,-6.051066759928749761e+00,-6.218083324834108083e+01
1.026643841702776960e+01,-6.019578303408260389e+00,-6.219629652480102067e+01
1.028695479795019629e+01,-5.988100436331011522e+00,-6.221158548028011381e+01
1.030756127218403329e+01,-5.956633638979944578e+00,-6.222670002296039371e+01
1.032825755312876659e+01,-5.925178386445879575e+00,-6.224164006711146158e+01
1.034904335192677216e+01,-5.893735152415755074e+00,-6.225640553016747702e+01
1.036991837657081206e+01,-5.862304412960809508e+00,-6.227099632989991562e+01
1.039088233404315353e+01,-5.830886637631873093e+00,-6.228541239105346250e+01
1.041193492790761965e+01,-5.799482299593250012e+00,-6.229965363778669030e+01
1.043307586045918711e+01,-5.768091866719551319e+00,-6.231372000026006219e+01
1.045430483183603343e+01,-5.736715805384210221e+00,-6.232761141179119591e+01
1.047562153910967098e+01,-5.705354584245781346e+00,-6.234132780610707414e+01
1.049702567846646950e+01,-5.674008665347480829e+00,-6.235486912379320046e+01
1.051851694275286775e+01,-5.642678514247881694e+00,-6.236823530494496026e+01
1.054009502366708517e+01,-5.611364591121613898e+00,-6.238142629556966057e+01
1.056175961085351389e+01,-5.580067354547791680e+00,-6.239444204482013845e+01
1.058351039097702184e+01,-5.548787265294116366e+00,-6.240728250232560725e+01
1.060534704994373811e+01,-5.517524777423433946e+00,-6.241994762445364131e+01
1.062726927040313996e+01,-5.486280348417122532e+00,-6.243243736717382575e+01
1.064927673397819419e+01,-5.455054430284441480e+00,-6.244475169227206379e+01
1.067136912034408525e+01,-5.423847473347863435e+00,-6.245689056466374467e+01
1.069354610628697699e+01,-5.392659930024277237e+00,-6.246885394980240847e+01
1.071580736796348532e+01,-5.361492245940289614e+00,-6.248064181975662734e+01
1.073815257835974180e+01,-5.330344870047027506e+00,-6.249225414628302389e+01
1.076058140956006959e+01,-5.299218245738384958e+00,-6.250369090685527595e+01
1.078309353180969765e+01,-5.268112814633826524e+00,-6.251495208205611931e+01
1.080568861255837199e+01,-5.237029020356183118e+00,-6.252603765306311345e+01
1.082836631875658995e+01,-5.205967299657913827e+00,-6.253694760754029147e+01
1.085112631427413277e+01,-5.174928092524203826e+00,-6.254768193292166245e+01
1.087396826220462565e+01,-5.143911833303601355e+00,-6.255824062225416071e+01
1.089689182391339273e+01,-5.112918954486625367e+00,-6.256862367166819183e+01
1.091989665806717191e+01,-5.081949890478135501e+00,-6.257883107794125266e+01
1.094298242296532209e+01,-5.051005068737616455e+00,-6.258886284420501056e+01
1.096614877391910170e+01,-5.020084919867935369e+00,-6.259871897343744251e+01
1.098939536559152153e+01,-4.989189868759741131e+00,-6.260839947412179640e+01
1.101272185103014856e+01,-4.958320338365902025e+00,-6.261790435779408170e+01
1.103612788068328499e+01,-4.927476753467918691e+00,-6.262723363668559529e+01
1.105961310476427961e+01,-4.896659531832608714e+00,-6.263638732924395214e+01
1.108317717059411756e+01,-4.865869094283201690e+00,-6.264536545383594301e+01
1.110681972497354231e+01,-4.835105855861328017e+00,-6.265416803421993563e+01
1.113054041320258847e+01,-4.804370229595068764e+00,-6.266279509717309537e+01
1.115433887808386260e+01,-4.773662630258221462e+00,-6.267124667021055728e+01
1.117821476231853950e+01,-4.742983465545337118e+00,-6.267952278692261814e+01
1.120216770581344434e+01,-4.712333146123641292e+00,-6.268762348088565517e+01
1.122619734808487202e+01,-4.681712076813264289e+00,-6.269554879095162647e+01
1.125030332726459115e+01,-4.651120660348959213e+00,-6.270329875895157556e+01
1.127448527909051101e+01,-4.620559301132156627e+00,-6.271087342749284232e+01
1.129874283933284040e+01,-4.590028396426152568e+00,-6.271827284511255129e+01
1.132307564106773512e+01,-4.559528346385966380e+00,-6.272549706039644946e+01
1.134748331711031177e+01,-4.529059545260149200e+00,-6.273254612708483791e+01
1.137196549900814446e+01,-4.498622385144741109e+00,-6.273942010185331242e+01
1.139652181602115100e+01,-4.468217259725998147e+00,-6.274611904218786407e+01
1.142115189757508276e+01,-4.437844555498208443e+00,-6.275264301135471356e+01
1.144585537050425295e+01,-4.407504661770126120e+00,-6.275899207272667724e+01
1.147063186151197911e+01,-4.377197961888549038e+00,-6.276516629470600606e+01
1.149548099615228303e+01,-4.346924836984768170e+00,-6.277116574858289511e+01
1.152040239779874575e+01,-4.316685669707746698e+00,-6.277699050648681833e+01
1.154539569012403000e+01,-4.286480835467123995e+00,-6.278264064617422235e+01
1.157046049431346901e+01,-4.256310712411845110e+00,-6.278811624556126958e+01
1.159559643155069608e+01,-4.226175672680564155e+00,-6.279341738746485646e+01
1.162080312198887455e+01,-4.196076086137435546e+00,-6.279854415753801078e+01
1.164608018370913634e+01,-4.166012324095498265e+00,-6.280349664229709816e+01
1.167142723522509407e+01,-4.135984750585357084e+00,-6.280827493372949277e+01
1.169684389266817526e+01,-4.105993732306280286e+00,-6.281287912403033147e+01
1.172232977229785966e+01,-4.076039629902533434e+00,-6.281730931016317498e+01
1.174788448946240571e+01,-4.046122801689633341e+00,-6.282156559187201594e+01
1.177350765754721529e+01,-4.016243607366788204e+00,-6.282564806978399474e+01
1.179919889050198201e+01,-3.986402399314421086e+00,-6.282955684983718925e+01
1.182495780000096808e+01,-3.956599532513670248e+00,-6.283329203822150077e+01
1.185078399797489190e+01,-3.926835355852399179e+00,-6.283685374575908611e+01
1.187667709556161988e+01,-3.897110215840422498e+00,-6.284024208599252859e+01
1.190263670204698343e+01,-3.867424460309126122e+00,-6.284345717336388759e+01
1.192866242741210314e+01,-3.837778429740066333e+00,-6.284649912746215250e+01
1.195475387946989443e+01,-3.808172467151156759e+00,-6.284936806816787680e+01
1.198091066641766211e+01,-3.778606909433546157e+00,-6.285206411985476649e+01
1.200713239577888736e+01,-3.749082091054793953e+00,-6.285458740955335344e+01
1.203341867333529969e+01,-3.719598347746800204e+00,-6.285693806520467319e+01
1.205976910569306604e+01,-3.690156007866309373e+00,-6.285911621973051666e+01
1.208618329739829633e+01,-3.660755402245695400e+00,-6.286112200637929703e+01
1.211266085350756327e+01,-3.631396855562945447e+00,-6.286295556275016594e+01
1.213920137852131909e+01,-3.602080690032433363e+00,-6.286461702903167037e+01
1.216580447530929732e+01,-3.572807229078627245e+00,-6.286610654633005169e+01
1.219246974769369807e+01,-3.543576788730691707e+00,-6.286742426056351718e+01
1.221919679754470422e+01,-3.514389687436723531e+00,-6.286857031800700213e+01
1.224598522736817152e+01,-3.485246237467195307e+00,-6.286954486914135742e+01
1.227283463923111206e+01,-3.456146748593344586e+00,-6.287034806696555478e+01
1.229974463368020920e+01,-3.427091531746594200e+00,-6.287098006540010431e+01
1.232671481234032029e+01,-3.398080890449099112e+00,-6.287144102300473492e+01
1.235374477499242296e+01,-3.369115130588470564e+00,-6.287173109872327359e+01
1.238083412217571500e+01,-3.340194551858247429e+00,-6.287185045555653318e+01
1.240798245410657508e+01,-3.311319451421463889e+00,-6.287179925894983512e+01
1.243518936959144661e+01,-3.282490127555230952e+00,-6.287157767526899477e+01
1.246245446863851036e+01,-3.253706871118461574e+00,-6.287118587534492065e+01
1.248977734952018537e+01,-3.224969975286098745e+00,-6.287062403041498726e+01
1.251715761138804162e+01,-3.196279727026874795e+00,-6.286989231562272806e+01
1.254459485318588108e+01,-3.167636410752195708e+00,-6.286899090847892779e+01
1.257208867255668494e+01,-3.139040311945818118e+00,-6.286791998741054499e+01
1.259963866846609903e+01,-3.110491708670505950e+00,-6.286667973513254282e+01
1.262724443825145748e+01,-3.081990881259114357e+00,-6.286527033478522952e+01
1.265490558024729140e+01,-3.053538103832226014e+00,-6.286369197326187219e+01
1.268262169269322825e+01,-3.025133647931187220e+00,-6.286194483974244918e+01
1.271039237263700095e+01,-2.996777786131769705e+00,-6.286002912431533929e+01
1.273821721856726086e+01,-2.968470783590689166e+00,-6.285794502117801841e+01
1.276609582745100724e+01,-2.940212907692886013e+00,-6.285569272496800153e+01
1.279402779736867934e+01,-2.912004419609317107e+00,-6.285327243392050889e+01
1.282201272641700029e+01,-2.883845577914441627e+00,-6.285068434847411112e+01
1.285005021160812433e+01,-2.855736642183065666e+00,-6.284792866996459537e+01
1.287813985150997453e+01,-2.827677864579240197e+00,-6.284500560365572142e+01
1.290628124327465009e+01,-2.799669499456810762e+00,-6.284191535526286998e+01
1.293447398528019399e+01,-2.771711794959928366e+00,-6.283865813394154287e+01
1.296271767602979530e+01,-2.743804996623699033e+00,-6.283523415096499320e+01
1.299101191304831282e+01,-2.715949350953497543e+00,-6.283164361848866264e+01
1.301935629552851381e+01,-2.688145097056586330e+00,-6.282788675241361886e+01
1.304775042135160490e+01,-2.660392476195879485e+00,-6.282396376910067204e+01
1.307619388973502694e+01,-2.632691723433067121e+00,-6.281987488819088128e+01
1.310468630012831426e+01,-2.605043071212589378e+00,-6.281562033135527656e+01
1.313322725110653799e+01,-2.577446752923226558e+00,-6.281120032112889362e+01
1.316181634302091652e+01,-2.549902994574431148e+00,-6.280661508360889655e+01
1.319045317501453596e+01,-2.522412024300181965e+00,-6.280186484535632019e+01
1.321913734767235660e+01,-2.494974064048004703e+00,-6.279694983605208591e+01
1.324786846191547873e+01,-2.467589333144618813e+00,-6.279187028731629283e+01
1.327664611789342430e+01,-2.440258051838571252e+00,-6.278662643161225532e+01
1.330546991763680964e+01,-2.412980433022290594e+00,-6.278121850478030552e+01
1.333433946206892529e+01,-2.385756691686282238e+00,-6.277564674312629478e+01
1.336325435365886882e+01,-2.358587036652799007e+00,-6.276991138591336750e+01
1.339221419531285306e+01,-2.331471674124016236e+00,-6.276401267425134023e+01
1.342121858926600453e+01,-2.304410811205963583e+00,-6.275795085006983243e+01
1.345026713973491717e+01,-2.277404647677161886e+00,-6.275172615848934043e+01
1.347935944992862645e+01,-2.250453385391027794e+00,-6.274533884509434500e+01
1.350849512470044544e+01,-2.223557220057017947e+00,-6.273878915826340830e+01
1.353767376943929257e+01,-2.196716344769384488e+00,-6.273207734812726244e+01
1.356689498896109924e+01,-2.169930953511855609e+00,-6.272520366561033001e+01
1.359615839016045236e+01,-2.143201232973945380e+00,-6.271816836464099509e+01
1.362546357902129834e+01,-2.116527371900399856e+00,-6.271097169960753348e+01
1.365481016326793551e+01,-2.089909552920343305e+00,-6.270361392752753460e+01
1.368419775125535587e+01,-2.063347956056601262e+00,-6.269609530707509748e+01
1.371362595086096192e+01,-2.036842762211389601e+00,-6.268841609768920620e+01
1.374309437213314666e+01,-2.010394145030820923e+00,-6.268057656162574887e+01
1.377260262430480786e+01,-1.984002280200518387e+00,-6.267257696159335012e+01
1.380215031843990658e+01,-1.957667337323829804e+00,-6.266441756276527997e+01
1.383173706632470257e+01,-1.931389483411446006e+00,-6.265609863187371786e+01
1.386136247936128996e+01,-1.905168886346286339e+00,-6.264762043638518918e+01
1.389102617121091221e+01,-1.879005706797808095e+00,-6.263898324639495740e+01
1.392072775481166325e+01,-1.852900107462843948e+00,-6.263018733244233260e+01
1.395046684502032797e+01,-1.826852244993082408e+00,-6.262123296736528033e+01
1.398024305750434415e+01,-1.800862273464720609e+00,-6.261212042546236489e+01
1.401005600763675574e+01,-1.774930347823395538e+00,-6.260284998173316495e+01
